id`manor_level`use_icon`frame`image`name`zhuansheng`des`desc`power`troop_1_arm_type`troop_1_arm_level`troop_1_solider_count`troop_1_wujiang_1`troop_1_wujiang_2`troop_1_wujiang_3`troop_2_arm_type`troop_2_arm_level`troop_2_solider_count`troop_2_wujiang_1`troop_2_wujiang_2`troop_2_wujiang_3`troop_3_arm_type`troop_3_arm_level`troop_3_solider_count`troop_3_wujiang_1`troop_3_wujiang_2`troop_3_wujiang_3`troop_4_arm_type`troop_4_arm_level`troop_4_solider_count`troop_4_wujiang_1`troop_4_wujiang_2`troop_4_wujiang_3`troop_5_arm_type`troop_5_arm_level`troop_5_solider_count`troop_5_wujiang_1`troop_5_wujiang_2`troop_5_wujiang_3`troop_6_arm_type`troop_6_arm_level`troop_6_solider_count`troop_6_wujiang_1`troop_6_wujiang_2`troop_6_wujiang_3
15011````2009`乐进````5697`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`6`200`2009|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`6`200`3006|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15012````3003`刘封````5648`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`6`200`3003|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`6`200`2005|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15013````2006`关兴````5853`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`6`200`2006|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`6`200`1035|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15014````2005`关平````5744`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`6`200`2005|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`6`200`2024|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15015````1001`刘备````5875`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`6`200`1001|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`6`200`1057|10|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15016````1056`张角````12783`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`8`400`3016|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`8`400`1056|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`3017|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15017````1004`赵云````12969`2`8`400`1004|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`1047|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`4014|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15018````2005`关平````12955`4`8`400`2005|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`1014|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`8`400`1051|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15019````2024`董卓````12889`4`8`400`2024|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`1046|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`8`400`2030|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15020````1002`关羽````13399`4`8`400`1002|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`8`400`1003|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`8`400`1001|14|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15021````2008`李典````18406`3`9`400`2008|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`9`400`1044|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`9`400`2009|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`9`400`1021|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15022````1051`颜良````18657`2`9`400`1051|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`9`400`1032|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`9`400`2001|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`9`400`1033|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15023````1034`甘宁````18614`3`9`400`1034|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`9`400`1030|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`9`400`1044|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`9`400`2010|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15024````2005`关平````18202`4`9`400`2005|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`9`400`1046|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`9`400`1050|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`9`400`1049|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15025````1002`关羽````18924`4`9`400`1002|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`9`400`1003|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`9`400`1004|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`9`400`1001|16|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15026````1047`公孙瓒````24378`4`10`400`1047|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`10`400`1013|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`10`400`2030|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`3013|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`1035|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15027````2011`曹彰````23720`2`10`400`2011|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`10`400`1003|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`10`400`3006|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`10`400`1048|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`2010|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15028````1051`颜良````24012`2`10`400`1051|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`10`400`2009|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`10`400`2031|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`1035|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`10`400`1029|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15029````1002`关羽````24544`4`10`400`1002|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`10`400`2006|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`10`400`1017|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`1006|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`1015|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15030````2008`李典````24012`3`10`400`2008|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`10`400`2011|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`10`400`1004|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`10`400`1050|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`10`400`2030|18|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15031````1031`孙坚````36393`3`11`400`1031|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`11`400`1030|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`1032|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1057|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`3017|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1008|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15032````1025`荀彧````36426`5`11`400`1025|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`1002|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1048|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1056|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1029|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1008|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15033````2001`魏延````36257`3`11`400`2001|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`2024|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`2030|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1048|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`11`400`1035|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`11`400`1033|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15034````1016`许褚````36873`3`11`400`1016|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`11`400`1003|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`1019|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`11`400`1034|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1048|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`2020|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15035````1001`刘备````35691`2`11`400`1001|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`11`400`2024|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`11`400`2017|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`11`400`3013|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`11`400`1057|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`11`400`3018|20|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15036````1031`孙坚````45869`3`12`600`1031|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`12`600`1030|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`1032|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1057|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`3017|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1008|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15037````1025`荀彧````45750`5`12`600`1025|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`1002|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1048|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1056|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`2003|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1008|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15038````2001`魏延````45700`3`12`600`2001|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`2024|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`2030|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1048|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`12`600`1035|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`12`600`1033|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15039````1016`许褚````46524`3`12`600`1016|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`12`600`1003|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`1019|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`12`600`1034|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1048|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`2020|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15040````1001`刘备````44926`2`12`600`1001|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`12`600`2024|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`12`600`2017|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`12`600`3013|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`12`600`1057|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`12`600`3018|23|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15041````1016`许褚````56629`3`13`600`1016|25|0|0|0|0`1017|25|0|0|0|0`0000|0|0|0|0|0`3`13`600`1031|25|0|0|0|0`1034|25|0|0|0|0`0000|0|0|0|0|0`3`13`600`1044|25|0|0|0|0`2001|25|0|0|0|0`0000|0|0|0|0|0`1`13`600`1006|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`13`600`1033|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`13`600`1015|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15042````1001`刘备````55433`2`13`600`1001|25|0|0|0|0`1003|25|0|0|0|0`0000|0|0|0|0|0`2`13`600`1004|25|0|0|0|0`1030|25|0|0|0|0`0000|0|0|0|0|0`2`13`600`1051|25|0|0|0|0`3020|25|0|0|0|0`0000|0|0|0|0|0`5`13`600`1008|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`13`600`1025|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`13`600`1029|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15043````1051`颜良````53312`2`13`600`1051|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`4`13`600`1002|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`13`600`1052|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`3`13`600`2031|25|0|0|0|0`4002|25|0|0|0|0`0000|0|0|0|0|0`3`13`600`2006|25|0|0|0|0`2007|25|0|0|0|0`0000|0|0|0|0|0`4`13`600`3021|25|0|0|0|0`4004|25|0|0|0|0`0000|0|0|0|0|0
15044````1004`赵云````55476`2`13`600`1004|25|0|0|0|0`3011|25|0|0|0|0`0000|0|0|0|0|0`4`13`600`1042|25|0|0|0|0`1046|25|0|0|0|0`0000|0|0|0|0|0`3`13`600`3019|25|0|0|0|0`1016|25|0|0|0|0`0000|0|0|0|0|0`5`13`600`1056|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`5`13`600`1048|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`13`600`1015|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0
15045````1004`赵云````56365`2`13`600`1004|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`13`600`1051|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`2`13`600`1003|25|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`1`13`600`1006|25|0|0|0|0`1015|25|0|0|0|0`0000|0|0|0|0|0`4`13`600`1002|25|0|0|0|0`1014|25|0|0|0|0`0000|0|0|0|0|0`5`13`600`1008|25|0|0|0|0`1029|25|0|0|0|0`0000|0|0|0|0|0
15046````3005`黄权````62933`2`14`600`3005|27|0|0|0|0`3008|27|0|0|0|0`0000|0|0|0|0|0`2`14`600`4010|27|0|0|0|0`4013|27|0|0|0|0`0000|0|0|0|0|0`2`14`600`3020|27|0|0|0|0`4003|27|0|0|0|0`0000|0|0|0|0|0`2`14`600`3011|27|0|0|0|0`1051|27|0|0|0|0`0000|0|0|0|0|0`2`14`600`1030|27|0|0|0|0`1004|27|0|0|0|0`0000|0|0|0|0|0`2`14`600`1001|27|0|0|0|0`1003|27|0|0|0|0`0000|0|0|0|0|0
