id`manor_level`use_icon`frame`image`name`zhuansheng`des`desc`power`troop_1_arm_type`troop_1_arm_level`troop_1_solider_count`troop_1_wujiang_1`troop_1_wujiang_2`troop_1_wujiang_3`troop_1_shenbing_skill_array`troop_2_arm_type`troop_2_arm_level`troop_2_solider_count`troop_2_wujiang_1`troop_2_wujiang_2`troop_2_wujiang_3`troop_2_shenbing_skill_array`troop_3_arm_type`troop_3_arm_level`troop_3_solider_count`troop_3_wujiang_1`troop_3_wujiang_2`troop_3_wujiang_3`troop_3_shenbing_skill_array`troop_4_arm_type`troop_4_arm_level`troop_4_solider_count`troop_4_wujiang_1`troop_4_wujiang_2`troop_4_wujiang_3`troop_4_shenbing_skill_array`troop_5_arm_type`troop_5_arm_level`troop_5_solider_count`troop_5_wujiang_1`troop_5_wujiang_2`troop_5_wujiang_3`troop_5_shenbing_skill_array`troop_6_arm_type`troop_6_arm_level`troop_6_solider_count`troop_6_wujiang_1`troop_6_wujiang_2`troop_6_wujiang_3`troop_6_shenbing_skill_array
15015``1100100`1`1001`刘备````12757`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`6`200`1001|15|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`6`200`1057|15|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15016``1105600`1`1056`张角````29933`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`8`400`3016|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`8`400`1056|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`3017|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15017``1100400`1`1004`赵云````23937`2`8`400`1004|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`1047|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`4014|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15018``1200500`1`2005`关平````24115`4`8`400`2005|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`1014|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`8`400`1051|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15019``1202400`1`2024`董卓````23996`4`8`400`2024|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`1046|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`8`400`2030|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15020``1100200`1`1002`关羽````24723`4`8`400`1002|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`8`400`1003|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`8`400`1001|21|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15021``1200800`1`2008`李典````34241`3`9`400`2008|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`9`400`1044|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`9`400`2009|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`9`400`1021|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15022``1105100`1`1051`颜良````34819`2`9`400`1051|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`9`400`1032|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`9`400`2001|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`9`400`1033|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15023``1103400`1`1034`甘宁````34213`3`9`400`1034|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`9`400`1030|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`9`400`1044|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`9`400`2010|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15024``1200500`1`2005`关平````34805`4`9`400`2005|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`9`400`1046|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`9`400`1050|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`9`400`1049|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15025``1100200`1`1002`关羽````35368`4`9`400`1002|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`9`400`1003|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`9`400`1004|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`9`400`1001|24|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15026``1104700`1`1047`公孙瓒````45835`4`10`400`1047|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`10`400`1013|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`10`400`2030|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`3013|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`1035|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15027``1201100`1`2011`曹彰````47708`2`10`400`2011|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`10`400`1003|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`10`400`3006|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`10`400`1048|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`2010|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15028``1105100`1`1051`颜良````48334`2`10`400`1051|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`10`400`2009|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`10`400`2031|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`1035|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`10`400`1029|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15029``1100200`1`1002`关羽````45853`4`10`400`1002|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`10`400`2006|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`10`400`1017|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`1006|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`1015|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15030``1200800`1`2008`李典````44524`3`10`400`2008|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`10`400`2011|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`10`400`1004|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`10`400`1050|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`0`0`0`0000|0|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`10`400`2030|26|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15031``1103100`1`1031`孙坚````68368`3`11`400`1031|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`11`400`1030|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`1032|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1057|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`3017|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`11`400`1033|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15032``1102500`1`1001`刘备````77547`2`11`400`1001|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`1002|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`11`400`1004|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1056|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1029|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1008|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15033``1200100`1`2001`魏延````67610`3`11`400`2001|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`1046|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`2030|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1048|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`2024|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`11`400`1033|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15034``1101600`1`1016`许褚````67671`3`11`400`1016|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`11`400`1003|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`11`400`1017|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`11`400`1006|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1048|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`2020|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15035``1100100`1`1004`赵云````66981`2`11`400`1004|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`11`400`2024|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`11`400`2009|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`11`400`3013|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`11`400`1057|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`11`400`3018|29|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15036``1103100`1`1031`孙坚````91544`3`12`600`1031|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`12`600`1030|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`1032|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1057|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`3017|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1008|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15037``1102500`1`1025`荀彧````108408`5`12`600`1025|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`1002|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1048|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1056|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`2003|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1008|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15038``1200100`1`2001`魏延````86075`3`12`600`2001|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`2024|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`2030|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1048|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`12`600`1035|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`1`12`600`1033|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
15039``1101600`1`1016`许褚````86646`3`12`600`1016|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`2`12`600`1003|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`1019|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`3`12`600`1034|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`5`12`600`1048|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0`4`12`600`2020|32|0|0|0|0`0000|0|0|0|0|0`0000|0|0|0|0|0`0|0|0
